id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
UCK1	5	0.87894	0.84235	1.0	499	0	0.042966	0.30611	0.43481	1.0	278	1	0.042966
candidate520	9	0.87982	0.89641	1.0	500	1	0.41287	0.027922	0.086616	0.805292	66	5	0.41287
IK	5	0.88552	0.85175	1.0	501	0	0.082031	0.91546	0.93213	1.0	514	0	0.082031
candidate626	10	0.88729	0.91398	1.0	502	1	0.30931	0.068179	0.18847	0.957624	107	5	0.30931
candidate640	10	0.88729	0.91398	1.0	503	1	0.019453	0.53143	0.72593	1.0	387	1	0.019453
candidate966	10	0.88729	0.91398	1.0	504	1	0.22239	0.29814	0.53944	1.0	272	3	0.22239
candidate74	10	0.88729	0.91398	1.0	505	1	0.051795	0.82806	0.90879	1.0	490	1	0.051795
SPHK1	5	0.89761	0.86414	1.0	506	0	0.33558	0.34598	0.47809	1.0	300	2	0.33558
candidate700	10	0.89819	0.91925	1.0	507	1	0.43625	0.017987	0.066196	0.736584	46	6	0.43625
candidate687	10	0.89914	0.91926	1.0	508	1	0.27419	0.75206	0.85857	1.0	456	2	0.27419
TSSWT1	5	0.90747	0.87615	1.0	509	0	-0.053904	0.81229	0.82176	1.0	479	1	-0.053904
KEAP1	5	0.91244	0.88254	1.0	510	0	0.16666	0.34531	0.47599	1.0	299	1	0.16666
unknown466	10	0.91344	0.92464	1.0	511	1	-0.0031071	0.17592	0.37112	1.0	198	3	-0.0031071
candidate628	10	0.91915	0.9263	1.0	512	1	0.6567	0.00026294	0.0011834	0.362121	2	8	0.6567
TSSPRDM1	5	0.92052	0.89024	1.0	513	0	0.018437	0.073989	0.15758	0.957624	113	2	0.018437
TSSPTCH1	5	0.92089	0.89025	1.0	514	0	0.44561	0.094607	0.18198	0.957624	138	3	0.44561
candidate533	10	0.92757	0.93398	1.0	515	1	0.20697	0.7898	0.8785	1.0	465	2	0.20697
candidate760	10	0.92757	0.93398	1.0	516	1	0.030128	0.6732	0.82159	1.0	435	2	0.030128
candidate648	10	0.93017	0.93529	1.0	517	1	0.047336	0.26969	0.49739	1.0	254	3	0.047336
candidate659	9	0.93073	0.92505	1.0	518	1	0.42046	0.017808	0.060155	0.736584	45	6	0.42046
candidate561	10	0.937	0.94055	1.0	519	1	0.20233	0.44688	0.66009	1.0	357	3	0.20233
candidate972	10	0.94056	0.94132	1.0	520	1	0.20027	0.50874	0.70972	1.0	379	1	0.20027
ATP7B	5	0.94268	0.91359	1.0	521	0	0.35713	0.51489	0.63616	1.0	381	1	0.35713
candidate731	10	0.94456	0.94222	1.0	522	1	0.31413	0.10956	0.26234	1.0	151	5	0.31413
candidate580	10	0.94606	0.94314	1.0	523	1	0.33628	0.0278	0.088161	0.805292	65	6	0.33628
EPHA2	5	0.9485	0.91711	1.0	524	0	0.26618	0.89791	0.91551	1.0	505	0	0.26618
TSSAKT1	5	0.95069	0.91771	1.0	525	0	0.011943	0.25859	0.39274	1.0	248	2	0.011943
candidate752	10	0.95509	0.95186	1.0	526	1	0.039277	0.48968	0.69249	1.0	369	2	0.039277
GRIA1	9	0.9552	0.94769	1.0	527	0	0.54942	0.12202	0.28125	1.0	160	4	0.54942
TSSRNF43	5	0.95619	0.92479	1.0	528	0	0.52133	0.08942	0.17879	0.957624	130	3	0.52133
candidate522	10	0.95814	0.95275	1.0	529	1	0.38647	0.0938	0.22968	0.993504	136	5	0.38647
ING5	5	0.95995	0.93083	1.0	530	0	0.23422	0.35853	0.48936	1.0	310	1	0.23422
candidate967	9	0.9604	0.95147	1.0	531	0	-0.078655	0.47196	0.67014	1.0	365	3	-0.078655
RSL24D1	10	0.96075	0.95488	1.0	532	1	0.046143	0.16406	0.36373	1.0	189	2	0.046143
candidate709	10	0.96536	0.95963	1.0	533	1	0.065173	0.23793	0.45806	1.0	233	4	0.065173
candidate761	9	0.96581	0.95455	1.0	534	0	0.4515	0.019334	0.063612	0.736584	48	6	0.4515
TSSEPHA2	5	0.96999	0.94731	1.0	535	0	0.27654	0.17983	0.32207	1.0	199	2	0.27654
TSSSNRNP200	5	0.97226	0.95071	1.0	536	0	0.68412	0.016281	0.042479	0.736584	39	4	0.68412
candidate603	10	0.97234	0.9656	1.0	537	0	0.12665	0.034	0.10657	0.88145	70	4	0.12665
candidate762	10	0.97281	0.96601	1.0	538	0	0.19506	0.16375	0.36373	1.0	188	4	0.19506
candidate668	10	0.9742	0.96643	1.0	539	0	0.45541	0.013626	0.05767	0.736584	33	6	0.45541
TRHR	9	0.97623	0.96273	1.0	540	0	0.27654	0.087306	0.22702	0.993504	127	4	0.27654
TSSPCDHGC4	5	0.97838	0.96137	1.0	541	0	0.61788	0.0088487	0.027862	0.736584	23	4	0.61788
candidate5	10	0.98112	0.97186	1.0	542	0	0.53561	0.011553	0.054333	0.736584	27	6	0.53561
candidate589	10	0.98174	0.97257	1.0	543	0	-0.015182	0.34472	0.59666	1.0	297	2	-0.015182
candidate550	10	0.98273	0.974	1.0	544	0	0.32029	0.41185	0.64034	1.0	340	3	0.32029
candidate55	10	0.98314	0.974	1.0	545	0	0.11884	0.97526	0.97985	1.0	537	0	0.11884
PLXNB2	5	0.98602	0.98059	1.0	546	0	0.43388	0.025652	0.062562	0.736584	59	3	0.43388
candidate738	10	0.98676	0.97809	1.0	547	0	0.2236	0.36723	0.60678	1.0	317	3	0.2236
candidate999	9	0.98752	0.9784	1.0	548	0	0.15312	0.17092	0.34319	1.0	195	4	0.15312
candidate661	10	0.98952	0.98152	1.0	549	0	0.26208	0.083158	0.21286	0.986892	124	4	0.26208
C1R	5	0.99187	0.98968	1.0	550	0	0.39098	0.11363	0.21722	0.993504	153	2	0.39098
TSSSESN2	5	0.99394	0.99195	1.0	551	0	0.3291	0.45238	0.60152	1.0	358	2	0.3291
candidate617	10	0.99554	0.98952	1.0	552	0	0.35273	0.076123	0.1949	0.957624	117	5	0.35273
